date,day_of_the_month,day_of_the_year,year,hour_num,words,type
2016-06-03,03,155,2016,10.18,123,topDay
2016-06-03,03,155,2016,11.45,82,topDay
2016-06-03,03,155,2016,11.47,101,topDay
2016-06-03,03,155,2016,12.03,78,topDay
2016-06-03,04,156,2016,25.42,129,topDay
2016-06-04,04,156,2016,15.68,126,topDay
2016-06-04,04,156,2016,15.7,163,topDay
2016-06-04,04,156,2016,19.2,129,topDay
2016-06-04,04,156,2016,21.3,170,topDay
2016-06-04,04,156,2016,21.42,171,topDay
2016-06-04,04,156,2016,23.57,161,topDay
2016-06-04,04,156,2016,23.58,250,topDay
2016-06-04,04,156,2016,23.62,163,topDay
2016-06-04,04,156,2016,23.85,179,topDay
2016-06-05,05,157,2016,14.25,250,topDay
2016-06-05,05,157,2016,14.27,250,topDay
2016-06-05,05,157,2016,17.67,229,topDay
2016-06-05,05,157,2016,17.97,250,topDay
2016-06-05,05,157,2016,18.27,250,topDay
2016-06-05,05,157,2016,23.13,215,topDay
2016-06-05,05,157,2016,23.6,206,topDay
2016-06-05,05,157,2016,23.87,250,topDay
2016-06-05,05,157,2016,23.88,250,topDay
2016-06-05,05,157,2016,23.98,250,topDay
2016-06-06,06,158,2016,8.8,250,topDay
2016-06-06,06,158,2016,12.3,192,topDay
2016-06-06,06,158,2016,17.62,168,topDay
2016-06-06,06,158,2016,17.85,215,topDay
2016-06-06,06,158,2016,19.85,197,topDay
2016-06-06,06,158,2016,21.68,184,topDay
2016-06-06,06,158,2016,21.83,250,topDay
2016-06-06,06,158,2016,23.27,191,topDay
2016-06-06,06,158,2016,23.5,220,topDay
2016-06-06,06,158,2016,23.55,221,topDay
2016-06-07,07,159,2016,9.78,165,topDay
2016-06-07,07,159,2016,9.9,162,topDay
2016-06-07,07,159,2016,10.3,162,topDay
2016-06-07,07,159,2016,15.5,139,topDay
2016-06-07,07,159,2016,16.88,220,topDay
2016-06-07,07,159,2016,17.18,210,topDay
2016-06-07,07,159,2016,18.05,158,topDay
2016-06-07,07,159,2016,22.9,158,topDay
2016-06-07,07,159,2016,23.8,160,topDay
2016-06-07,07,159,2016,23.97,159,topDay
2016-06-07,08,160,2016,24,50,topDay
2016-06-07,08,160,2016,24.02,66,topDay
2016-06-07,08,160,2016,24.03,87,topDay
2016-06-08,08,160,2016,9.52,45,topDay
2016-06-08,08,160,2016,9.98,103,topDay
2016-06-08,08,160,2016,10.02,54,topDay
2016-06-08,08,160,2016,10.88,67,topDay
2016-06-08,08,160,2016,11.3,99,topDay
2016-06-08,08,160,2016,11.42,106,topDay
2016-06-08,08,160,2016,11.43,82,topDay
2016-06-08,09,161,2016,24.08,110,topDay
2016-06-09,09,161,2016,7.35,58,topDay
2016-06-09,09,161,2016,10.65,136,topDay
2016-06-09,09,161,2016,14.53,65,topDay
2016-06-09,09,161,2016,14.6,67,topDay
2016-06-09,09,161,2016,14.73,84,topDay
2016-06-09,09,161,2016,14.75,102,topDay
2016-06-09,09,161,2016,14.77,76,topDay
2016-06-09,09,161,2016,14.82,31,topDay
2016-06-09,09,161,2016,14.92,29,topDay
2016-06-09,10,162,2016,25.2,157,topDay
2016-06-09,10,162,2016,25.27,186,topDay
2016-06-09,10,162,2016,25.67,158,topDay
2016-06-10,10,162,2016,14.02,150,topDay
2016-06-10,10,162,2016,15.5,207,topDay
2016-06-10,10,162,2016,16.23,155,topDay
2016-06-10,10,162,2016,17.92,218,topDay
2016-06-10,10,162,2016,21.27,146,topDay
2016-06-10,10,162,2016,22.05,246,topDay
2016-06-10,10,162,2016,22.87,163,topDay
2016-06-10,11,163,2016,24.12,173,topDay
2016-06-10,11,163,2016,24.17,163,topDay
2016-06-10,11,163,2016,24.23,200,topDay
2016-06-10,11,163,2016,24.28,212,topDay
2016-06-10,11,163,2016,24.33,249,topDay
2016-06-10,11,163,2016,24.42,194,topDay
2016-06-10,11,163,2016,24.47,186,topDay
2016-06-10,11,163,2016,24.55,201,topDay
2016-06-11,11,163,2016,10.43,165,topDay
2016-06-11,11,163,2016,15,250,topDay
2016-06-11,11,163,2016,23.97,163,topDay
2016-06-12,12,164,2016,12.83,227,topDay
2016-06-12,12,164,2016,17.23,176,topDay
2016-06-12,12,164,2016,19.43,175,topDay
2016-06-12,12,164,2016,20.63,170,topDay
2016-06-12,12,164,2016,20.75,176,topDay
2016-06-12,12,164,2016,20.78,239,topDay
2016-06-12,12,164,2016,21.18,250,topDay
2016-06-12,12,164,2016,23.5,195,topDay
2016-06-12,12,164,2016,23.65,174,topDay
2016-06-12,12,164,2016,23.77,232,topDay
2016-06-13,13,165,2016,8.08,58,topDay
2016-06-13,13,165,2016,8.1,59,topDay
2016-06-13,13,165,2016,8.13,60,topDay
2016-06-13,13,165,2016,8.2,56,topDay
2016-06-13,13,165,2016,8.23,62,topDay
2016-06-13,13,165,2016,8.25,102,topDay
2016-06-13,13,165,2016,8.42,125,topDay
2016-06-13,13,165,2016,8.67,143,topDay
2016-06-13,13,165,2016,8.68,120,topDay
2016-06-13,13,165,2016,8.78,118,topDay
2016-06-13,14,166,2016,26.1,160,topDay
2016-06-13,14,166,2016,26.13,215,topDay
2016-06-14,14,166,2016,18.38,194,topDay
2016-06-14,14,166,2016,18.72,250,topDay
2016-06-14,14,166,2016,20.18,160,topDay
2016-06-14,14,166,2016,20.92,157,topDay
2016-06-14,14,166,2016,21.18,201,topDay
2016-06-14,14,166,2016,21.28,199,topDay
2016-06-14,14,166,2016,23.03,172,topDay
2016-06-14,14,166,2016,23.08,167,topDay
2016-06-14,15,167,2016,24.1,175,topDay
2016-06-14,15,167,2016,24.43,171,topDay
2016-06-14,15,167,2016,24.53,244,topDay
2016-06-14,15,167,2016,24.63,193,topDay
2016-06-15,15,167,2016,10.22,219,topDay
2016-06-15,15,167,2016,11.03,168,topDay
2016-06-15,15,167,2016,11.13,178,topDay
2016-06-15,15,167,2016,11.17,193,topDay
2016-06-15,15,167,2016,11.22,216,topDay
2016-06-15,15,167,2016,13.6,189,topDay
2016-06-15,16,168,2016,24.6,183,topDay
2016-06-16,16,168,2016,14.13,159,topDay
2016-06-16,16,168,2016,15.78,203,topDay
2016-06-16,16,168,2016,18.22,157,topDay
2016-06-16,16,168,2016,19.05,170,topDay
2016-06-16,16,168,2016,19.15,250,topDay
2016-06-16,16,168,2016,20.57,250,topDay
2016-06-16,16,168,2016,22.02,156,topDay
2016-06-16,16,168,2016,23.72,157,topDay
2016-06-16,16,168,2016,23.8,193,topDay
2016-06-17,17,169,2016,19.35,187,topDay
2016-06-17,17,169,2016,21.48,177,topDay
2016-06-17,17,169,2016,21.58,169,topDay
2016-06-17,17,169,2016,21.6,221,topDay
2016-06-17,17,169,2016,22.23,193,topDay
2016-06-17,17,169,2016,22.32,161,topDay
2016-06-17,17,169,2016,23.23,184,topDay
2016-06-17,17,169,2016,23.5,170,topDay
2016-06-17,17,169,2016,23.55,250,topDay
2016-06-17,17,169,2016,23.58,229,topDay
2016-06-18,18,170,2016,7.63,250,topDay
2016-06-18,18,170,2016,19.7,155,topDay
2016-06-18,18,170,2016,19.8,128,topDay
2016-06-18,18,170,2016,20.35,225,topDay
2016-06-18,18,170,2016,21.12,125,topDay
2016-06-18,18,170,2016,22.37,144,topDay
2016-06-18,18,170,2016,22.92,174,topDay
2016-06-18,18,170,2016,22.95,247,topDay
2016-06-18,18,170,2016,23,166,topDay
2016-06-18,18,170,2016,23.37,137,topDay
2016-06-19,19,171,2016,10.83,131,topDay
2016-06-19,19,171,2016,15.58,182,topDay
2016-06-19,19,171,2016,16.28,159,topDay
2016-06-19,19,171,2016,16.78,147,topDay
2016-06-19,19,171,2016,17.55,132,topDay
2016-06-19,19,171,2016,18.18,128,topDay
2016-06-19,19,171,2016,23.07,147,topDay
2016-06-19,19,171,2016,23.4,130,topDay
2016-06-19,19,171,2016,23.72,144,topDay
2016-06-19,19,171,2016,23.98,147,topDay
2016-06-19,20,172,2016,24.2,207,topDay
2016-06-19,20,172,2016,24.35,128,topDay
2016-06-20,20,172,2016,10.2,150,topDay
2016-06-20,20,172,2016,12.07,198,topDay
2016-06-20,20,172,2016,13.25,167,topDay
2016-06-20,20,172,2016,14.4,143,topDay
2016-06-20,20,172,2016,14.43,117,topDay
2016-06-20,20,172,2016,15.52,227,topDay
2016-06-20,20,172,2016,15.55,155,topDay
2016-06-20,20,172,2016,15.67,128,topDay
2016-06-20,21,173,2016,24.5,250,topDay
2016-06-21,21,173,2016,10.98,215,topDay
2016-06-21,21,173,2016,12.13,250,topDay
2016-06-21,21,173,2016,14.35,194,topDay
2016-06-21,21,173,2016,21,180,topDay
2016-06-21,21,173,2016,22.43,250,topDay
2016-06-21,21,173,2016,22.45,209,topDay
2016-06-21,21,173,2016,22.47,192,topDay
2016-06-21,21,173,2016,23.73,231,topDay
2016-06-21,21,173,2016,23.77,232,topDay
2016-06-21,22,174,2016,24.02,84,topDay
2016-06-21,22,174,2016,24.18,89,topDay
2016-06-21,22,174,2016,24.28,66,topDay
2016-06-21,22,174,2016,24.35,59,topDay
2016-06-21,22,174,2016,24.42,84,topDay
2016-06-21,22,174,2016,24.43,101,topDay
2016-06-21,22,174,2016,24.45,202,topDay
2016-06-21,22,174,2016,24.47,169,topDay
2016-06-21,22,174,2016,24.48,144,topDay
2016-06-21,22,174,2016,24.53,69,topDay
2016-06-23,23,175,2016,21.32,34,topDay
2016-06-23,23,175,2016,21.85,57,topDay
2016-06-23,23,175,2016,23.07,91,topDay
2016-06-23,23,175,2016,23.08,82,topDay
2016-06-23,23,175,2016,23.1,61,topDay
2016-06-23,23,175,2016,23.12,79,topDay
2016-06-23,23,175,2016,23.32,22,topDay
2016-06-23,23,175,2016,23.4,29,topDay
2016-06-23,23,175,2016,23.92,101,topDay
2016-06-23,23,175,2016,23.97,32,topDay
2016-06-23,24,176,2016,24.22,23,topDay
2016-06-23,24,176,2016,24.27,3,topDay
2016-06-24,24,176,2016,10.87,9,topDay
2016-06-24,24,176,2016,11.22,14,topDay
2016-06-25,25,177,2016,18.98,250,topDay
2016-06-25,25,177,2016,19,118,topDay
2016-06-25,25,177,2016,19.02,185,topDay
2016-06-25,25,177,2016,19.03,121,topDay
2016-06-25,25,177,2016,19.13,106,topDay
2016-06-25,25,177,2016,19.15,106,topDay
2016-06-25,25,177,2016,19.38,122,topDay
2016-06-25,25,177,2016,22.28,154,topDay
2016-06-25,25,177,2016,22.3,98,topDay
2016-06-25,25,177,2016,22.5,108,topDay
2016-06-25,26,178,2016,24.3,114,topDay
2016-06-25,26,178,2016,24.4,90,topDay
2016-06-25,26,178,2016,24.45,150,topDay
2016-06-25,26,178,2016,24.47,100,topDay
2016-06-25,26,178,2016,24.8,123,topDay
2016-06-25,26,178,2016,24.9,192,topDay
2016-06-25,26,178,2016,25.12,131,topDay
2016-06-26,26,178,2016,11.65,104,topDay
2016-06-26,26,178,2016,12.53,182,topDay
2016-06-26,26,178,2016,12.57,115,topDay
2016-06-29,29,181,2016,18.88,168,topDay
2016-06-29,29,181,2016,20.02,152,topDay
2016-06-29,29,181,2016,20.03,175,topDay
2016-06-29,29,181,2016,20.07,134,topDay
2016-06-29,29,181,2016,20.25,139,topDay
2016-06-29,29,181,2016,21.08,144,topDay
2016-06-29,29,181,2016,21.85,163,topDay
2016-06-29,29,181,2016,22.98,160,topDay
2016-06-29,29,181,2016,23.05,148,topDay
2016-06-29,29,181,2016,23.23,189,topDay
2016-06-29,30,182,2016,24.13,250,topDay
2016-06-30,01,183,2016,24.03,182,topDay
2016-06-30,01,183,2016,24.15,157,topDay
2016-06-30,01,183,2016,24.17,180,topDay
2016-06-30,01,183,2016,24.43,143,topDay
2016-06-30,01,183,2016,24.63,146,topDay
2016-06-30,01,183,2016,24.78,146,topDay
2016-06-30,30,182,2016,17.43,230,topDay
2016-06-30,30,182,2016,17.75,177,topDay
2016-06-30,30,182,2016,17.93,203,topDay
2016-06-30,30,182,2016,17.98,168,topDay
2016-06-30,30,182,2016,21.32,174,topDay
2016-06-30,30,182,2016,21.33,166,topDay
2016-06-30,30,182,2016,21.55,240,topDay
2016-06-30,30,182,2016,23.7,243,topDay
2016-06-30,30,182,2016,23.77,166,topDay
2016-07-01,01,183,2016,11.68,161,topDay
2016-07-01,01,183,2016,11.98,194,topDay
2016-07-01,01,183,2016,13.05,189,topDay
2016-07-01,01,183,2016,14.85,174,topDay
2016-07-03,03,185,2016,22.27,179,topDay
2016-07-03,03,185,2016,22.28,159,topDay
2016-07-03,03,185,2016,22.4,250,topDay
2016-07-03,03,185,2016,22.5,247,topDay
2016-07-03,03,185,2016,22.58,202,topDay
2016-07-03,03,185,2016,22.93,162,topDay
2016-07-03,03,185,2016,23.05,160,topDay
2016-07-03,03,185,2016,23.18,151,topDay
2016-07-03,03,185,2016,23.23,158,topDay
2016-07-03,03,185,2016,23.55,172,topDay
2016-07-03,04,186,2016,25.37,153,topDay
2016-07-03,04,186,2016,25.42,155,topDay
2016-07-04,04,186,2016,17.5,160,topDay
2016-07-04,04,186,2016,17.57,235,topDay
2016-07-04,04,186,2016,21.87,219,topDay
2016-07-04,04,186,2016,22.72,222,topDay
2016-07-04,04,186,2016,22.87,164,topDay
2016-07-04,04,186,2016,23.1,159,topDay
2016-07-04,04,186,2016,23.23,208,topDay
2016-07-04,04,186,2016,23.27,151,topDay
2016-07-04,05,187,2016,24.5,213,topDay
2016-07-04,05,187,2016,24.88,196,topDay
2016-07-04,05,187,2016,25.23,175,topDay
2016-07-04,05,187,2016,25.25,196,topDay
2016-07-04,05,187,2016,25.27,180,topDay
2016-07-04,05,187,2016,25.33,180,topDay
2016-07-04,05,187,2016,25.37,153,topDay
2016-07-05,05,187,2016,12.52,154,topDay
2016-07-05,05,187,2016,16.08,182,topDay
2016-07-05,05,187,2016,16.18,141,topDay
2016-07-07,07,189,2016,11.98,107,topDay
2016-07-07,07,189,2016,12.73,89,topDay
2016-07-07,07,189,2016,21.92,250,topDay
2016-07-07,07,189,2016,22.17,150,topDay
2016-07-07,07,189,2016,22.33,132,topDay
2016-07-07,07,189,2016,22.63,97,topDay
2016-07-07,07,189,2016,22.65,151,topDay
2016-07-07,07,189,2016,22.67,111,topDay
2016-07-07,07,189,2016,22.7,116,topDay
2016-07-07,07,189,2016,23.38,96,topDay
2016-07-07,08,190,2016,24.13,173,topDay
2016-07-07,08,190,2016,25.42,200,topDay
2016-07-07,08,190,2016,25.45,112,topDay
2016-07-07,08,190,2016,25.5,187,topDay
2016-07-07,08,190,2016,25.52,166,topDay
2016-07-07,08,190,2016,25.67,117,topDay
2016-07-08,08,190,2016,12.35,223,topDay
2016-07-08,08,190,2016,13.07,208,topDay
2016-07-08,08,190,2016,13.35,109,topDay
2016-07-08,08,190,2016,13.92,128,topDay
2016-07-09,09,191,2016,17.58,16,topDay
2016-07-09,09,191,2016,17.6,41,topDay
2016-07-09,09,191,2016,21.18,32,topDay
2016-07-09,09,191,2016,21.2,149,topDay
2016-07-09,09,191,2016,21.22,141,topDay
2016-07-09,09,191,2016,21.23,114,topDay
2016-07-09,09,191,2016,21.32,49,topDay
2016-07-09,09,191,2016,21.33,55,topDay
2016-07-09,10,192,2016,24.15,207,topDay
2016-07-09,10,192,2016,24.17,250,topDay
2016-07-09,10,192,2016,25.27,176,topDay
2016-07-10,10,192,2016,14.62,204,topDay
2016-07-10,10,192,2016,14.63,203,topDay
2016-07-10,10,192,2016,14.65,180,topDay
2016-07-10,10,192,2016,19.12,151,topDay
2016-07-10,10,192,2016,23.42,164,topDay
2016-07-10,10,192,2016,23.48,180,topDay
2016-07-10,10,192,2016,23.72,175,topDay
2016-07-11,11,193,2016,7,110,topDay
2016-07-11,11,193,2016,8.93,119,topDay
2016-07-11,11,193,2016,9.57,169,topDay
2016-07-11,11,193,2016,13.62,250,topDay
2016-07-11,11,193,2016,20.18,166,topDay
2016-07-11,11,193,2016,20.25,85,topDay
2016-07-11,11,193,2016,20.4,96,topDay
2016-07-11,11,193,2016,20.83,155,topDay
2016-07-11,11,193,2016,23.47,119,topDay
2016-07-11,11,193,2016,23.48,187,topDay
2016-07-11,12,194,2016,24.6,138,topDay
2016-07-11,12,194,2016,24.65,134,topDay
2016-07-11,12,194,2016,25.6,134,topDay
2016-07-12,12,194,2016,4.33,172,topDay
2016-07-12,12,194,2016,15.35,157,topDay
2016-07-12,12,194,2016,16,149,topDay
2016-07-12,12,194,2016,23.22,121,topDay
2016-07-12,12,194,2016,23.27,141,topDay
2016-07-12,12,194,2016,23.53,184,topDay
2016-07-12,12,194,2016,23.88,140,topDay
2016-07-13,13,195,2016,11.43,113,topDay
2016-07-13,13,195,2016,13.4,81,topDay
2016-07-13,13,195,2016,13.42,75,topDay
2016-07-13,13,195,2016,17.75,49,topDay
2016-07-13,13,195,2016,17.77,111,topDay
2016-07-13,13,195,2016,17.83,35,topDay
2016-07-13,13,195,2016,19.35,52,topDay
2016-07-13,13,195,2016,19.37,121,topDay
2016-07-13,13,195,2016,19.47,144,topDay
2016-07-13,13,195,2016,19.48,87,topDay
2016-07-13,14,196,2016,24,136,topDay
2016-07-13,14,196,2016,24.05,166,topDay
2016-07-13,14,196,2016,24.13,250,topDay
2016-07-13,14,196,2016,24.22,107,topDay
2016-07-13,14,196,2016,24.33,146,topDay
2016-07-13,14,196,2016,24.35,222,topDay
2016-07-13,14,196,2016,24.37,170,topDay
2016-07-13,14,196,2016,24.38,250,topDay
2016-07-13,14,196,2016,24.4,219,topDay
2016-07-13,14,196,2016,24.45,202,topDay
2016-07-14,15,197,2016,24.6,135,topDay
2016-07-15,15,197,2016,8.15,233,topDay
2016-07-15,15,197,2016,8.72,124,topDay
2016-07-15,15,197,2016,9.28,172,topDay
2016-07-15,15,197,2016,14.53,172,topDay
2016-07-15,15,197,2016,14.92,162,topDay
2016-07-15,15,197,2016,14.93,121,topDay
2016-07-15,15,197,2016,14.95,165,topDay
2016-07-15,15,197,2016,14.98,156,topDay
2016-07-15,15,197,2016,15,176,topDay
2016-07-15,16,198,2016,26.85,143,topDay
2016-07-15,16,198,2016,26.88,250,topDay
2016-07-15,16,198,2016,26.93,166,topDay
2016-07-15,16,198,2016,26.95,250,topDay
2016-07-15,16,198,2016,26.98,157,topDay
2016-07-15,16,198,2016,27,202,topDay
2016-07-15,16,198,2016,27.07,229,topDay
2016-07-15,16,198,2016,27.15,250,topDay
2016-07-15,16,198,2016,27.18,250,topDay
2016-07-15,16,198,2016,27.23,160,topDay
2016-07-18,18,200,2016,17.98,20,topDay
2016-07-18,18,200,2016,18,74,topDay
2016-07-18,18,200,2016,18.02,53,topDay
2016-07-20,20,202,2016,13.23,4,topDay
2016-07-20,20,202,2016,13.38,4,topDay
2016-07-21,21,203,2016,18.88,13,topDay
2016-07-21,21,203,2016,18.9,45,topDay
2016-07-21,21,203,2016,18.93,50,topDay
2016-07-21,21,203,2016,18.95,37,topDay
2016-07-21,22,204,2016,24.95,6,topDay
2016-07-21,22,204,2016,24.97,99,topDay
2016-07-21,22,204,2016,24.98,41,topDay
2016-07-24,24,206,2016,16.5,1,topDay
2016-07-29,29,211,2016,12.58,188,topDay
2016-07-29,29,211,2016,12.92,186,topDay
2016-08-01,01,214,2016,22.12,156,topDay
2016-08-01,01,214,2016,22.37,142,topDay
2016-08-01,01,214,2016,23.23,143,topDay
2016-08-01,01,214,2016,23.73,201,topDay
2016-08-01,01,214,2016,23.75,149,topDay
2016-08-01,01,214,2016,23.77,179,topDay
2016-08-01,01,214,2016,23.82,168,topDay
2016-08-01,01,214,2016,23.85,133,topDay
2016-08-01,01,214,2016,23.88,172,topDay
2016-08-01,01,214,2016,23.92,208,topDay
2016-08-02,02,215,2016,15.27,174,topDay
2016-08-02,02,215,2016,15.33,172,topDay
2016-08-02,02,215,2016,15.4,250,topDay
2016-08-02,02,215,2016,18.72,175,topDay
2016-08-02,02,215,2016,18.73,163,topDay
2016-08-02,02,215,2016,20.33,250,topDay
2016-08-02,02,215,2016,21.78,166,topDay
2016-08-02,02,215,2016,23.75,172,topDay
2016-08-02,02,215,2016,23.87,250,topDay
2016-08-02,02,215,2016,23.98,202,topDay
2016-08-02,03,216,2016,24.07,250,topDay
2016-08-02,03,216,2016,24.17,214,topDay
2016-08-02,03,216,2016,24.32,229,topDay
2016-08-03,03,216,2016,10.5,200,topDay
2016-08-03,03,216,2016,10.62,183,topDay
2016-08-03,03,216,2016,10.83,219,topDay
2016-08-03,03,216,2016,15.77,181,topDay
2016-08-03,03,216,2016,17.12,241,topDay
2016-08-03,03,216,2016,22.73,194,topDay
2016-08-03,03,216,2016,23.92,247,topDay
2016-08-04,04,217,2016,10.57,248,topDay
2016-08-04,04,217,2016,11.58,191,topDay
2016-08-04,04,217,2016,14.7,166,topDay
2016-08-04,04,217,2016,14.82,164,topDay
2016-08-04,04,217,2016,15.17,144,topDay
2016-08-04,04,217,2016,16.55,172,topDay
2016-08-04,04,217,2016,19.5,147,topDay
2016-08-04,04,217,2016,21.83,171,topDay
2016-08-04,04,217,2016,23.25,176,topDay
2016-08-04,04,217,2016,23.97,144,topDay
2016-08-04,05,218,2016,24.33,163,topDay
2016-08-04,05,218,2016,24.58,232,topDay
2016-08-04,05,218,2016,24.7,176,topDay
2016-08-05,05,218,2016,12.97,196,topDay
2016-08-05,05,218,2016,15.13,214,topDay
2016-08-05,05,218,2016,22.17,206,topDay
2016-08-05,05,218,2016,22.28,176,topDay
2016-08-05,05,218,2016,22.33,242,topDay
2016-08-05,05,218,2016,23.72,191,topDay
2016-08-05,05,218,2016,23.97,164,topDay
2016-08-05,06,219,2016,24.5,202,topDay
2016-08-05,06,219,2016,24.6,250,topDay
2016-08-05,06,219,2016,24.65,250,topDay
2016-08-05,06,219,2016,24.67,250,topDay
2016-08-06,06,219,2016,12.75,179,topDay
2016-08-06,06,219,2016,13,241,topDay
2016-08-06,06,219,2016,17.28,207,topDay
2016-08-06,06,219,2016,22.65,218,topDay
2016-08-06,06,219,2016,22.9,220,topDay
2016-08-06,06,219,2016,23.88,231,topDay
2016-08-06,07,220,2016,24.9,174,topDay
2016-08-06,07,220,2016,24.95,216,topDay
2016-08-06,07,220,2016,24.98,199,topDay
2016-08-06,07,220,2016,25,108,topDay
2016-08-07,07,220,2016,8.07,95,topDay
2016-08-07,07,220,2016,8.08,140,topDay
2016-08-07,07,220,2016,9.5,195,topDay
2016-08-07,07,220,2016,10.08,109,topDay
2016-08-07,07,220,2016,10.17,105,topDay
2016-08-07,07,220,2016,10.32,208,topDay
2016-08-08,08,221,2016,12.28,206,topDay
2016-08-08,08,221,2016,12.35,73,topDay
2016-08-08,08,221,2016,17.53,213,topDay
2016-08-08,08,221,2016,17.55,82,topDay
2016-08-08,08,221,2016,17.57,121,topDay
2016-08-08,08,221,2016,17.58,69,topDay
2016-08-08,08,221,2016,17.7,88,topDay
2016-08-08,08,221,2016,17.78,107,topDay
2016-08-08,08,221,2016,17.87,158,topDay
2016-08-08,08,221,2016,18.98,152,topDay
2016-08-09,09,222,2016,12.45,95,topDay
2016-08-09,09,222,2016,12.47,149,topDay
2016-08-09,09,222,2016,12.8,92,topDay
2016-08-09,09,222,2016,16.3,79,topDay
2016-08-09,09,222,2016,16.38,181,topDay
2016-08-09,09,222,2016,17.78,156,topDay
2016-08-09,09,222,2016,17.87,250,topDay
2016-08-09,09,222,2016,17.88,88,topDay
2016-08-09,09,222,2016,18.45,96,topDay
2016-08-09,09,222,2016,18.65,199,topDay
2016-08-10,10,223,2016,16.63,34,topDay
2016-08-10,10,223,2016,16.68,87,topDay
2016-08-10,10,223,2016,16.73,24,topDay
2016-08-10,10,223,2016,16.75,114,topDay
2016-08-10,10,223,2016,17.07,58,topDay
2016-08-10,10,223,2016,17.22,42,topDay
2016-08-10,10,223,2016,17.45,41,topDay
2016-08-10,10,223,2016,17.47,80,topDay
2016-08-10,10,223,2016,17.48,111,topDay
2016-08-10,10,223,2016,17.53,46,topDay
2016-08-11,11,224,2016,21.4,138,topDay
2016-08-11,11,224,2016,21.45,226,topDay
2016-08-11,11,224,2016,21.97,248,topDay
2016-08-11,11,224,2016,22,165,topDay
2016-08-11,11,224,2016,22.18,132,topDay
2016-08-11,11,224,2016,22.23,134,topDay
2016-08-11,11,224,2016,23.78,165,topDay
2016-08-11,11,224,2016,23.8,162,topDay
2016-08-11,11,224,2016,23.93,174,topDay
2016-08-11,11,224,2016,23.98,196,topDay
2016-08-11,12,225,2016,24.38,160,topDay
2016-08-11,12,225,2016,24.52,186,topDay
2016-08-12,12,225,2016,10.02,174,topDay
2016-08-12,12,225,2016,12.9,167,topDay
2016-08-12,12,225,2016,21.75,201,topDay
2016-08-12,12,225,2016,21.93,175,topDay
2016-08-12,12,225,2016,21.95,250,topDay
2016-08-12,12,225,2016,21.98,250,topDay
2016-08-12,12,225,2016,22.02,212,topDay
2016-08-12,12,225,2016,23.95,155,topDay
2016-08-12,13,226,2016,24.08,244,topDay
2016-08-12,13,226,2016,24.4,162,topDay
2016-08-13,13,226,2016,11.08,160,topDay
2016-08-13,13,226,2016,12.18,244,topDay
2016-08-13,13,226,2016,12.4,250,topDay
2016-08-13,13,226,2016,14.28,200,topDay
2016-08-13,13,226,2016,14.32,160,topDay
2016-08-13,13,226,2016,14.37,165,topDay
2016-08-13,13,226,2016,14.5,250,topDay
2016-08-13,13,226,2016,15.25,201,topDay
2016-08-14,14,227,2016,13.72,206,topDay
2016-08-14,14,227,2016,17.15,250,topDay
2016-08-14,14,227,2016,18.18,250,topDay
2016-08-14,14,227,2016,19.12,250,topDay
2016-08-14,14,227,2016,19.35,199,topDay
2016-08-14,14,227,2016,20.6,203,topDay
2016-08-14,14,227,2016,20.72,249,topDay
2016-08-14,14,227,2016,21.23,245,topDay
2016-08-14,14,227,2016,21.3,241,topDay
2016-08-14,14,227,2016,23.57,183,topDay
2016-08-14,15,228,2016,24,237,topDay
2016-08-14,15,228,2016,24.42,197,topDay
2016-08-14,15,228,2016,24.43,197,topDay
2016-08-14,15,228,2016,24.85,190,topDay
2016-08-15,15,228,2016,12.55,212,topDay
2016-08-15,15,228,2016,12.68,250,topDay
2016-08-15,15,228,2016,13.9,218,topDay
2016-08-15,15,228,2016,16.6,197,topDay
2016-08-15,15,228,2016,16.65,223,topDay
2016-08-15,15,228,2016,20.05,250,topDay
2016-08-15,16,229,2016,24.2,250,topDay
2016-08-15,16,229,2016,24.27,194,topDay
2016-08-15,16,229,2016,24.28,199,topDay
2016-08-15,16,229,2016,24.33,250,topDay
2016-08-15,16,229,2016,24.5,250,topDay
2016-08-16,16,229,2016,14.52,206,topDay
2016-08-16,16,229,2016,23.15,222,topDay
2016-08-16,16,229,2016,23.18,188,topDay
2016-08-16,16,229,2016,23.45,192,topDay
2016-08-16,16,229,2016,23.73,236,topDay
2016-08-16,17,230,2016,24,165,topDay
2016-08-16,17,230,2016,24.05,189,topDay
2016-08-16,17,230,2016,24.07,116,topDay
2016-08-16,17,230,2016,24.1,138,topDay
2016-08-16,17,230,2016,24.13,105,topDay
2016-08-16,17,230,2016,24.17,107,topDay
2016-08-16,17,230,2016,24.23,197,topDay
2016-08-16,17,230,2016,24.25,119,topDay
2016-08-16,17,230,2016,24.28,154,topDay
2016-08-17,17,230,2016,11.95,166,topDay
2016-08-18,18,231,2016,19.97,112,topDay
2016-08-18,18,231,2016,20.65,119,topDay
2016-08-18,18,231,2016,20.68,174,topDay
2016-08-18,18,231,2016,22.03,144,topDay
2016-08-18,18,231,2016,22.07,150,topDay
2016-08-18,18,231,2016,22.38,104,topDay
2016-08-18,18,231,2016,22.98,95,topDay
2016-08-18,18,231,2016,23.15,222,topDay
2016-08-18,18,231,2016,23.18,142,topDay
2016-08-18,18,231,2016,23.88,136,topDay
2016-08-18,19,232,2016,24,204,topDay
